RR interval,Signal 1 mean,Signal 1 std,Signal 1 iqr,Signal 1 valley,Signal 1 skewness,Signal 1 kurtosis,Signal 1 entropy,Signal 2 mean,Signal 2 std,Signal 2 iqr,Signal 2 valley,Signal 2 skewness,Signal 2 kurtosis,Signal 2 entropy,Signal 1 psd entropy,Signal 1 psd dominant magnitude,Signal 2 psd entropy,Signal 2 psd dominant magnitude,Type
0.16286863270777482,0.23665936150807632,0.20124384648658755,0.15519630484988411,0.8648427929767251,0.7694222453228354,0.5403606885616208,0.5011859015431066,0.550387755695446,0.12232892748445029,0.07855626326963777,0.7912660256410255,0.7463105089021189,0.530706366809045,0.5012225935337322,0.4723649833126415,0.17499886003198098,0.3522798170781585,0.168301588634271,Q
0.16823056300268097,0.410017602282883,0.25102981647087697,0.138568129330253,0.8954675377705186,0.8128291349610954,0.5700373864486404,0.5091153281832046,0.5867278299821641,0.21926838920383332,0.08492569002123158,0.7892628205128205,0.8431059236292724,0.5899644980606856,0.5091353649083654,0.4793162238382411,0.23967092544299962,0.5197923496612907,0.24087699740795088,Q
0.16487935656836464,0.2648433805464876,0.22806985796843196,0.1598152424942259,0.8619844834626378,0.7867500709576394,0.5347975028862002,0.5041732922977298,0.5754349068869185,0.1376633706674738,0.06104033970275899,0.810096153846154,0.8398117741197408,0.5816486150316432,0.5042330044543029,0.4284149310203272,0.22279103743332349,0.3768982678632794,0.22402388511997373,Q
0.15549597855227884,0.2566437995347357,0.21401489802690918,0.17459584295611988,0.8668844426296447,0.7267527362794022,0.4645723903255606,0.4898366982423654,0.5978829010967535,0.14038917791915378,0.10828025477706955,0.8064903846153846,0.647442403181234,0.3739238768502679,0.48987938233708794,0.40933071505552415,0.18043569489896322,0.3533898274001951,0.14966727689907394,Q
0.1561662198391421,0.45762398754564515,0.26372100780868346,0.2170900692840636,0.8828093099224175,0.7572192636074965,0.48959900892451996,0.490826957836602,0.6402742336061773,0.22753032242777646,0.16985138004246197,0.8201121794871797,0.8091361527322247,0.5113561695672056,0.49086016257042164,0.4515786505427665,0.20490374870941727,0.44579770572294175,0.2061649701071103,Q
0.11863270777479895,0.45765598783563455,0.2255557491782827,0.17551963048498845,0.8799510004083302,0.6660169619162353,0.36723116471632195,0.42580635040450154,0.5800657062632815,0.14804287548315098,0.08811040339702608,0.8028846153846154,0.7668372365668384,0.4456199699269873,0.4258580833307468,0.390543509026311,0.17429127734376945,0.363697489249016,0.16407824759900103,Q
0.1655495978552279,0.22238055953526015,0.20096719757343456,0.09053117782909889,0.842792976725194,0.8081670173051675,0.5741241004019335,0.5052052608730484,0.6647393145755731,0.15999076127756393,0.07855626326963777,0.8465544871794872,0.8394877707197284,0.5742747468974263,0.5052203438776777,0.4202306042599943,0.20751731703839862,0.39068555572965624,0.1269320436843173,Q
0.16823056300268097,0.32523521564453084,0.2120351555376862,0.15889145496535734,0.8701510820743161,0.7891164426244521,0.554770691995684,0.509161769878514,0.66464198370412,0.14911272774835208,0.0552016985137998,0.8493589743589742,0.8663169893741914,0.6453171392365147,0.5091939914931036,0.4218375794448678,0.15889525202982613,0.37222407753827425,0.16022945440358813,Q
0.1601876675603217,0.40383563874751793,0.26028495392798423,0.21431870669745895,0.8917925683952634,0.7664617452424627,0.506843443928865,0.4970428390395236,0.6875671869429589,0.22198429909473913,0.159235668789808,0.84375,0.8465687351350363,0.5791956362146752,0.4970807789822358,0.4544821554576012,0.25893180735943855,0.45556207590969977,0.26010732675119885,Q
0.17895442359249333,0.3734682637631366,0.20823090045225218,0.22355658198614256,0.8734177215189873,0.6647445605164553,0.4155524337585548,0.5245356325252413,0.5811318041685944,0.14260673775802124,0.1953290870488324,0.794471153846154,0.514084248530077,0.23478652854154725,0.5245630016020308,0.4209738685553601,0.19165979858915763,0.3639413484336137,0.1929420282022139,Q
0.15549597855227884,0.4204454044532202,0.27097441878220374,0.16443418013856667,0.8815843201306657,0.6759597741931541,0.33757972593303187,0.48976518505596434,0.7372202703368127,0.23950012514355573,0.09978768577494687,0.8597756410256412,0.70693098066546,0.3133491370655176,0.4898055351991557,0.6629279765671857,0.23142101979380578,0.4820878563410559,0.2721397595361581,Q
0.1776139410187668,0.39882694216569625,0.27457986522084166,0.2614318706697455,0.8905675786035117,0.7039235740788002,0.4390973529231633,0.522568943769353,0.6820628970089202,0.2427631608148022,0.2229299363057317,0.8241185897435899,0.7573451746952677,0.4735435672499036,0.5226062009337993,0.5921863376384845,0.25174827345950007,0.5178750121956722,0.2529351877316298,Q
0.1742627345844504,0.4697700226642585,0.32625403072546444,0.1510392609699771,0.9069007758268681,0.7629403424186387,0.4475382989773049,0.5177425197392067,0.6704402446126587,0.24605017073099167,0.06794055201698503,0.8445512820512822,0.8673441582684935,0.5358345674638868,0.5178542805748902,0.4993224489238252,0.31545954014429706,0.4874807768243036,0.3165453924221254,Q
0.1588471849865952,0.3660582414396494,0.25702099245433274,0.15612009237875268,0.8824009799918333,0.7988455251989337,0.5388047039533043,0.49498939374386963,0.666942485016389,0.22573813193308287,0.12738853503184616,0.8317307692307694,0.828772525748217,0.5446166755999053,0.49501929274269973,0.45127279938571174,0.23371559184888344,0.45249295769102127,0.2349311104615168,Q
0.15080428954423594,0.3710828693823416,0.31222588984174626,0.2337182448036947,0.8848509595753369,0.6723325628556023,0.34581211324829914,0.48225803578623205,0.6238881581161357,0.1888349190469205,0.13906581740976576,0.8108974358974359,0.6719571510705128,0.3304232603583749,0.4824068523578007,0.46450340966510906,0.29846272434173066,0.3948259638638193,0.2995755378179649,Q
0.15482573726541557,0.3365849166892527,0.2793789038844854,0.08868360277136175,0.8775010208248266,0.7662026539344046,0.4969183129882676,0.48869869097982255,0.6469959398989578,0.23976292157266066,0.03821656050955325,0.8000801282051284,0.795067764489499,0.5151409281480784,0.48874917438864607,0.4770209488796573,0.29921471707653946,0.4855088969004502,0.21948735156799673,Q
0.16823056300268097,0.40285492257164357,0.24816284672468333,0.11085450346420322,0.8889342588811762,0.7083591876954325,0.37513172636805325,0.5091172484351758,0.6424981932890534,0.17422562605383937,0.06581740976645375,0.8385416666666667,0.7618188391045148,0.39259046893197397,0.509175432319223,0.6188104988330394,0.1773078739385262,0.41854795825715485,0.1786128692915015,Q
0.16286863270777482,0.17640931034201301,0.21294256319928404,0.16258660508083056,0.8452429563086976,0.7546110004398863,0.5078352834725441,0.5011697600729601,0.6043565145135443,0.13501534679244248,0.04033970276008452,0.8137019230769231,0.7527214788216914,0.5098741327870838,0.5012161625363285,0.41742441320382334,0.2118402359636459,0.3453585872462228,0.2130904543587016,Q
0.18297587131367293,0.2900267486193595,0.19651820370708742,0.19584295612009175,0.8595345038791344,0.7679156637095745,0.5525867732480466,0.5301169411463771,0.5328326152411411,0.12445063874691614,0.11889596602972351,0.7792467948717949,0.6930594542395931,0.4536434506884274,0.5301423542466333,0.42475734905398155,0.20732556153685014,0.35462955427439746,0.2085829413340398,Q
0.17225201072386062,0.42553172012566165,0.2449290761884764,0.15427251732101555,0.903225806451613,0.7435745294240961,0.4540918769404095,0.5149778224025725,0.6921292258303517,0.1904394098959899,0.21231422505307773,0.8545673076923077,0.6989353840925305,0.35978817253813555,0.5150186156000818,0.44280867803667445,0.17819922849492276,0.4234351820862573,0.17950280993676762,Q
0.1655495978552279,0.37071210570432456,0.25997326588851527,0.18106235565819778,0.8917925683952634,0.7361916315642122,0.45278667612693246,0.5051331055462829,0.5925140395326447,0.17298563379395174,0.0976645435244156,0.8032852564102564,0.7693859915456659,0.47935812990669646,0.5052083179147324,0.4296129206972635,0.2625064821792625,0.39785865709930146,0.2636763312432288,Q
0.18230563002680966,0.3528958995018314,0.2609417628199345,0.20461893764434158,0.8864842792976726,0.7815574229873875,0.5436504155884959,0.5291156595535682,0.6699801839753916,0.22217272753396225,0.14543524416135956,0.8325320512820513,0.8698141311485693,0.6334550742374153,0.5291526891818767,0.47656235049276513,0.2587631501959655,0.4866499885205997,0.2599389371201448,Q
0.15817694369973193,0.31376342680003333,0.23480215089484413,0.14734411085450283,0.8713760718660679,0.7760734400358069,0.5126038484093957,0.49398334230101115,0.57869754734172,0.1562314624786273,0.06475583864118932,0.7916666666666667,0.7489464251578447,0.47895074496453527,0.4940385171042443,0.4207300330447766,0.167200948006204,0.39204651477657104,0.16852197547004644,Q
0.15281501340482576,0.4405032064960377,0.24281147085015028,0.24018475750577264,0.907309105757452,0.6473232244173242,0.35927764668851275,0.4855767471072787,0.6290130320145706,0.1552412498706244,0.225053078556263,0.8169070512820513,0.5418245690706729,0.26655254590849575,0.48564198000984704,0.46632805154922685,0.19874524704984126,0.48335089234744977,0.17786040048137017,Q
0.16286863270777482,0.34366013966141473,0.29791583514415715,0.14595842956119945,0.8497345855451204,0.6486301754599203,0.2912942146284504,0.5010523546455143,0.6036685996796796,0.19910835024715762,0.08067940552016904,0.8197115384615385,0.7315632330385187,0.3305643373409204,0.5011686554205177,0.5190685672329671,0.2553218604734265,0.4472459939607091,0.25650310614329436,Q
0.1514745308310992,0.4379162450336125,0.2647944645422111,0.19445727482678837,0.8868926092282565,0.7555290460284744,0.4824172141637597,0.483411745795016,0.6624081652942189,0.2267625213694516,0.1066878980891705,0.828525641025641,0.8249913433576855,0.5349050962764819,0.4834501370895983,0.44966303829467674,0.2326761026825506,0.44787843157739216,0.23389327018483363,Q
0.15683646112600538,0.3052021463962795,0.23932478251413059,0.19076212471131515,0.8721927317272355,0.7638936441981746,0.5022796415603302,0.4918987221289761,0.6906540905798626,0.13911189769975796,0.07696390658173992,0.859375,0.8296445577164894,0.5743801953847835,0.491974966461562,0.437012095556655,0.2122188226593716,0.3653078456859784,0.2134684405212959,Q
0.16420911528150137,0.37709984492837734,0.2696088366968463,0.21524249422632752,0.8828093099224175,0.7470372191187303,0.467544261571491,0.5031167460429891,0.7225087485197688,0.2339214939714499,0.13269639065817312,0.8545673076923077,0.8171631992165386,0.5218382275875656,0.5031598572560168,0.5865743662461818,0.2708571222398371,0.44961173750646133,0.27201372510133204,Q
0.16085790884718498,0.4245716985735797,0.22367087740173908,0.17321016166281755,0.888525928950592,0.7621654306143325,0.5067663642919468,0.4981153205886164,0.6579453688639822,0.18300204805415382,0.10828025477706955,0.8397435897435899,0.8256699567663325,0.5565101461381423,0.4981353312933323,0.41713418045738526,0.21642810514886474,0.4041724117425032,0.15780303175514898,Q
0.15750670241286865,0.33025063923054,0.22200172832253037,0.19030023094688137,0.8705594120049001,0.7092504392836506,0.4335679731990754,0.492962187202717,0.5435505398330833,0.14607165818036433,0.11252653927813087,0.799278846153846,0.7933023433951505,0.4952577368404211,0.49300750188399367,0.3987782246460793,0.20650690574761124,0.3461930073589806,0.20098414938089373,Q
0.16152815013404828,0.26147692641758447,0.24778064323133922,0.09699769053117678,0.8697427521437322,0.7363807499571037,0.46834130597709356,0.4990969300031314,0.6509700466854507,0.17741988031578326,0.07855626326963777,0.8349358974358976,0.7672338019940892,0.4779264671092786,0.49915891199573825,0.44246784168512093,0.26256592136597007,0.4083559149507686,0.2637356761445288,Q
0.15951742627345847,0.375169407951649,0.239180780901157,0.15565819861431787,0.8832176398530012,0.7835047973057434,0.5205880780884851,0.4960440239185906,0.5764544371291769,0.21819431537273373,0.08067940552016904,0.7852564102564101,0.8181604094372094,0.5319121928888522,0.4960515297101984,0.4251495178582073,0.23179126171338896,0.4384563536849322,0.23300983279462492,Q
0.15951742627345847,0.3388719277444192,0.21852404747889173,0.15334872979214698,0.8889342588811762,0.7828231792257364,0.5259053805537482,0.4960689790685311,0.6514284699659778,0.13833290506509183,0.09978768577494566,0.8581730769230771,0.8533706771766272,0.5651802205595904,0.49611630899251735,0.45563592706817024,0.17547081185231486,0.36093642707087437,0.17677872124495297,Q
0.16085790884718498,0.45731535515415445,0.22810380678339875,0.16720554272517238,0.8999591670069418,0.7599399730950979,0.4985655008316428,0.49811091886634884,0.6551059603457641,0.19972869900530954,0.12526539278131488,0.8245192307692308,0.7686025188246357,0.47914538799535944,0.49812138595465205,0.41661701494108666,0.22965011908015143,0.41354733960492607,0.23087208654880612,Q
0.1635388739946381,0.5353454736334093,0.20830525721224954,0.1293302540415694,0.9183340138832177,0.7896813247462848,0.5433072232019561,0.5021963209027964,0.6986930767975807,0.1812557248527495,0.08492569002123158,0.8505608974358974,0.8067835877501603,0.5437367896338616,0.5021969310091972,0.39529801813587656,0.2099823285107669,0.39788456129678096,0.2112354940114475,Q
0.15817694369973193,0.2820520432997018,0.22099051234049158,0.23279445727482617,0.8595345038791344,0.6868736668697204,0.411239092140276,0.49399878738766256,0.637530711964756,0.1512621818675205,0.09288747346072083,0.8317307692307694,0.7412464042154016,0.4521046428680134,0.49404359560096656,0.4107963703722894,0.20267795564407062,0.34911732388598904,0.20394270770592698,Q
0.17359249329758714,0.3933656457747876,0.2719284163113243,0.19399538106235567,0.8934258881175989,0.7754749465103324,0.5190733460183218,0.5168658558435035,0.6457271201818542,0.24816824476933164,0.18895966029723982,0.8197115384615385,0.7926923171437853,0.5085253197769428,0.5168909780977966,0.4706384849718327,0.2732102041433833,0.5090144465710119,0.2743630744288003,Q
0.17225201072386062,0.4005187304663096,0.21486068153176505,0.17182448036951417,0.89873417721519,0.758297718581933,0.5136288823880166,0.515015154529477,0.6724603976134049,0.13285280625324047,0.10615711252653827,0.8405448717948718,0.6701571527793302,0.4129643051344416,0.5150580237407547,0.4135423956767795,0.2465301701930371,0.34554805492737983,0.24772536168127032,Q
0.1776139410187668,0.318143807887056,0.20814988118145838,0.14688221709006802,0.8501429154757045,0.7520560744816155,0.520650985965927,0.5226557420990148,0.6887874312540743,0.12354072205741096,0.05307855626326853,0.8697916666666667,0.7932413662988036,0.5402583522271514,0.5226983982845015,0.4185303872565916,0.22719339307998512,0.3389399157943813,0.228419257530162,Q
0.15080428954423594,0.3804765600428137,0.32664303982407394,0.23371824480369366,0.8873009391588402,0.7140154176563874,0.3918324831000057,0.4822352044042455,0.6306177075607988,0.20360340607771876,0.1486199575371553,0.7968750000000002,0.7052765255882099,0.3775378091178246,0.48239483340854705,0.4535951504634132,0.3137571217576668,0.4053065857677228,0.3148456744965948,Q
0.15817694369973193,0.49538922507952954,0.22082217496881015,0.1676674364896072,0.9024091465904451,0.7413987378132474,0.47332603403967327,0.49400674087344876,0.7275643799213021,0.16524971970461982,0.15233545647558316,0.8677884615384617,0.6936391813728267,0.3954361415527677,0.49403647746731316,0.39761364849341246,0.20847068671267416,0.36427075710958967,0.2097262500550982,Q
0.16890080428954427,0.5747558339587204,0.2647689047161381,0.1986143187066964,0.9220089832584728,0.8082745334540065,0.563203529690592,0.5100870343180712,0.7131229453247028,0.21882316053980844,0.12898089171974403,0.8673878205128205,0.8680694552941836,0.6003405836425971,0.5101260277430966,0.4708538547080444,0.2684737835172452,0.4756062083224002,0.2696341669496962,Q
0.1601876675603217,0.24077715392350107,0.22915059031950386,0.15889145496535734,0.852184565128624,0.7745305259701142,0.5158370826388455,0.49707877038683623,0.6355828304657947,0.20876109828448902,0.12951167728237745,0.8145032051282051,0.8211702677088482,0.5415392484290921,0.4970898144684206,0.425634482310385,0.22668013269751414,0.43383802997042387,0.22790681130695278,Q
0.17627345844504025,0.26971269417495236,0.1993793808395068,0.19584295612009175,0.8697427521437322,0.7367919526665323,0.4897341567456774,0.5207734940588991,0.5242869336298388,0.11994712464699295,0.15074309978768535,0.780849358974359,0.6324736931849273,0.3483819451837192,0.5208062571956149,0.395861049482609,0.1937629526113604,0.33666602565923287,0.19504184609643074,Q
0.15951742627345847,0.3958627012749609,0.1961886089640395,0.16489607390300148,0.8787260106165784,0.739624511019131,0.48347663926137574,0.49609619782909187,0.6156514280332579,0.15841261750551305,0.1342887473460722,0.8129006410256412,0.6955811632166083,0.4076545329713614,0.4961017218204944,0.3858642039328746,0.12980537785345395,0.3762885988127129,0.18585526746557718,Q
0.16085790884718498,0.44338735086778414,0.24585343071398943,0.3357967667436481,0.8864842792976726,0.598701440424641,0.32530341354072095,0.4980848463831178,0.6438627032524713,0.17488328015650062,0.2505307855626322,0.8008814102564104,0.49735446544021217,0.20822411706611205,0.49813965243698966,0.46454946850032675,0.24248411338629272,0.4294552048289092,0.2614223531544181,Q
0.15750670241286865,0.3567953435224691,0.2102865628713025,0.15519630484988306,0.8783176806859943,0.7674042205832577,0.5176179340876695,0.4929779953147593,0.6144907534495867,0.14835633528001857,0.09978768577494566,0.828525641025641,0.8295082723710462,0.5635644756515646,0.4930079798308553,0.4011297201157275,0.1491379304631344,0.36098042476491266,0.15048761038785216,Q
0.1494638069705094,0.22863227374917194,0.23965727024815595,0.19399538106235567,0.8317680685994284,0.71200192908389,0.43607635065609734,0.48020420256915886,0.6389752243116278,0.14476049240465588,0.091295116772823,0.8317307692307694,0.7298689882398606,0.44631482706021497,0.4802808783085317,0.42064884151274384,0.21474593815920007,0.3435910608009156,0.21599154738426105,Q
